"Num_Acc","an","mois","jour","lum","agg","dep"
"201800020688",18,6,26,"1","2",210
"201800020689",18,7,21,"1","2",210
"201800020690",18,9,21,"1","2",210
"201800020691",18,10,30,"1","2",210
"201800020692",18,11,9,"1","2",210
"201800020693",18,1,5,"1","2",210
"201800020694",18,1,6,"1","2",210
"201800020695",18,1,9,"5","2",210
"201800020696",18,1,10,"5","2",210
"201800020697",18,1,11,"5","2",210
"201800020698",18,1,12,"5","2",210
"201800020699",18,1,13,"1","2",210
"201800020700",18,1,24,"5","2",210
"201800020701",18,1,25,"1","2",210
"201800020702",18,2,19,"1","2",210
"201800020703",18,2,26,"1","2",210
"201800020704",18,2,27,"1","2",210
"201800020705",18,2,27,"1","2",210
"201800020706",18,3,1,"1","2",210
"201800020707",18,3,10,"1","2",210
"201800020708",18,3,12,"1","2",210
"201800020709",18,3,16,"5","2",210
"201800020710",18,3,22,"5","2",210
"201800020711",18,3,24,"1","2",210
"201800020712",18,3,31,"1","2",210
"201800020713",18,4,5,"1","1",210
"201800020714",18,4,12,"3","1",210
"201800020715",18,4,21,"1","2",210
"201800020716",18,4,24,"1","2",210
"201800020717",18,4,30,"1","2",210
"201800020718",18,5,3,"1","2",210
"201800020719",18,5,14,"1","2",210
"201800020720",18,5,15,"1","2",210
"201800020721",18,5,24,"1","2",210
"201800020722",18,5,25,"1","2",210
"201800020723",18,6,5,"1","2",210
"201800020724",18,6,12,"1","2",210
"201800020725",18,6,13,"5","2",210
"201800020726",18,6,18,"1","2",210
"201800020727",18,7,6,"1","2",210
"201800020728",18,7,11,"1","2",210
"201800020729",18,7,16,"1","2",210
"201800020730",18,8,17,"1","2",210
"201800020731",18,8,19,"1","2",210
"201800020732",18,8,21,"1","2",210
"201800020733",18,9,7,"2","2",210
"201800020734",18,9,10,"1","2",210
"201800020735",18,9,11,"1","2",210
"201800020736",18,9,13,"1","2",210
"201800020737",18,9,17,"1","2",210
"201800020738",18,9,18,"1","2",210
"201800020739",18,9,21,"5","2",210
"201800020740",18,9,22,"5","2",210
"201800020741",18,10,8,"5","2",210
"201800020742",18,10,15,"1","2",210
"201800020743",18,10,19,"1","2",210
"201800020744",18,11,9,"1","2",210
"201800020745",18,11,27,"2","1",210
"201800020746",18,11,30,"3","2",210
"201800020747",18,12,5,"1","2",210
"201800020748",18,12,14,"1","2",210
"201800020749",18,12,22,"1","2",210
"201800020750",18,12,22,"2","2",210
"201800020751",18,1,6,"1","1",420
"201800020752",18,5,20,"1","1",420
"201800020753",18,7,1,"1","2",420
"201800020754",18,7,18,"1","1",420
"201800020755",18,9,23,"1","2",420
"201800020756",18,1,19,"1","2",220
"201800020757",18,1,16,"2","2",220
"201800020758",18,11,14,"5","2",220
"201800020759",18,3,7,"1","2",220
"201800020760",18,2,16,"1","2",220
"201800020761",18,3,18,"5","2",220
"201800020762",18,4,13,"1","2",220
"201800020763",18,4,21,"1","2",220
"201800020764",18,5,7,"1","2",220
"201800020765",18,5,14,"1","2",220
"201800020766",18,5,29,"2","1",220
"201800020767",18,6,26,"1","2",220
"201800020768",18,7,16,"1","2",220
"201800020769",18,7,23,"1","2",220
"201800020770",18,7,26,"1","1",220
"201800020771",18,8,9,"1","1",220
"201800020772",18,8,23,"1","2",220
"201800020773",18,9,13,"5","1",220
"201800020774",18,9,14,"5","2",220
"201800020775",18,10,10,"5","2",220
"201800020776",18,10,13,"1","2",220
"201800020777",18,10,14,"3","2",220
"201800020778",18,10,15,"1","1",220
"201800020779",18,11,16,"1","2",220
"201800020780",18,11,21,"1","1",220
"201800020781",18,12,4,"2","2",220
"201800020782",18,12,4,"2","1",220
"201800020783",18,12,24,"3","2",220
"201800020784",18,12,23,"1","2",220
"201800020785",18,1,7,"5","2",220
"201800020786",18,1,19,"1","2",220
"201800020787",18,1,20,"4","2",220
"201800020788",18,1,21,"3","1",220
"201800020789",18,1,14,"1","2",220
"201800020790",18,1,24,"3","1",220
"201800020791",18,2,1,"3","1",220
"201800020792",18,1,24,"1","2",220
"201800020793",18,2,5,"1","2",220
"201800020794",18,1,31,"1","2",220
"201800020795",18,2,3,"1","2",220
"201800020796",18,1,12,"1","2",220
"201800020797",18,1,22,"1","2",220
"201800020798",18,1,13,"2","1",220
"201800020799",18,2,17,"5","1",220
"201800020800",18,2,11,"1","2",220
"201800020801",18,2,17,"1","2",220
"201800020802",18,2,17,"2","2",220
"201800020803",18,2,9,"4","1",220
"201800020804",18,3,11,"2","2",220
"201800020805",18,3,6,"1","2",220
"201800020806",18,3,9,"3","2",220
"201800020807",18,2,28,"1","2",220
"201800020808",18,3,14,"1","1",220
"201800020809",18,3,13,"1","2",220
"201800020810",18,1,26,"4","1",220
"201800020811",18,2,28,"5","2",220
"201800020812",18,3,18,"1","2",220
"201800020813",18,2,13,"5","2",220
"201800020814",18,3,11,"1","2",220
"201800020815",18,3,25,"5","2",220
"201800020816",18,3,6,"1","2",220
"201800020817",18,3,22,"1","2",220
"201800020818",18,3,31,"1","2",220
"201800020819",18,3,24,"4","2",220
"201800020820",18,4,6,"1","2",220
"201800020821",18,3,5,"1","2",220
"201800020822",18,4,13,"1","1",220
"201800020823",18,1,22,"1","2",220
"201800020824",18,4,20,"1","1",220
"201800020825",18,4,21,"1","2",220
"201800020826",18,4,24,"1","1",220
"201800020827",18,4,25,"1","2",220
"201800020828",18,5,2,"1","1",220
"201800020829",18,5,4,"3","2",220
"201800020830",18,5,5,"1","2",220
"201800020831",18,5,4,"1","2",220
"201800020832",18,5,13,"1","1",220
"201800020833",18,5,16,"1","2",220
"201800020834",18,5,17,"3","2",220
"201800020835",18,5,22,"1","2",220
"201800020836",18,3,16,"2","2",220
"201800020837",18,5,28,"1","2",220
"201800020838",18,6,2,"1","2",220
"201800020839",18,6,7,"1","2",220
"201800020840",18,6,15,"1","1",220
"201800020841",18,6,18,"3","2",220
"201800020842",18,6,15,"1","2",220
"201800020843",18,6,15,"1","2",220
"201800020844",18,6,18,"1","1",220
"201800020845",18,6,20,"1","1",220
"201800020846",18,6,25,"1","1",220
"201800020847",18,6,26,"1","1",220
"201800020848",18,7,1,"1","1",220
"201800020849",18,7,2,"1","2",220
"201800020850",18,7,3,"3","2",220
"201800020851",18,7,7,"1","2",220
"201800020852",18,7,10,"1","2",220
"201800020853",18,7,11,"1","2",220
"201800020854",18,7,10,"1","2",220
"201800020855",18,7,20,"1","2",220
"201800020856",18,7,20,"1","1",220
"201800020857",18,7,23,"1","2",220
"201800020858",18,7,24,"1","1",220
"201800020859",18,7,31,"1","2",220
"201800020860",18,8,1,"1","1",220
"201800020861",18,8,5,"1","2",220
"201800020862",18,8,6,"1","1",220
"201800020863",18,8,8,"1","2",220
"201800020864",18,8,16,"1","2",220
"201800020865",18,8,18,"1","1",220
"201800020866",18,8,20,"1","2",220
"201800020867",18,8,22,"3","2",220
"201800020868",18,8,27,"1","2",220
"201800020869",18,8,31,"1","1",220
"201800020870",18,9,6,"1","2",220
"201800020871",18,9,7,"1","2",220
"201800020872",18,9,6,"1","1",220
"201800020873",18,9,14,"1","2",220
"201800020874",18,9,18,"1","2",220
"201800020875",18,9,18,"1","2",220
"201800020876",18,9,20,"1","1",220
"201800020877",18,9,22,"1","1",220
"201800020878",18,9,19,"1","2",220
"201800020879",18,9,25,"1","2",220
"201800020880",18,9,22,"1","2",220
"201800020881",18,9,25,"1","2",220
"201800020882",18,9,30,"1","2",220
"201800020883",18,10,3,"1","1",220
"201800020884",18,10,5,"1","2",220
"201800020885",18,10,9,"1","2",220
"201800020886",18,10,9,"1","1",220
"201800020887",18,10,12,"1","2",220
"201800020888",18,10,13,"1","1",220
"201800020889",18,10,5,"1","1",220
"201800020890",18,10,17,"1","2",220
"201800020891",18,10,18,"5","1",220
"201800020892",18,10,20,"1","2",220
"201800020893",18,10,20,"2","2",220
"201800020894",18,10,23,"1","2",220
"201800020895",18,10,27,"5","2",220
"201800020896",18,10,26,"1","2",220
"201800020897",18,10,31,"1","2",220
"201800020898",18,10,23,"1","2",220
"201800020899",18,11,10,"1","2",220
"201800020900",18,11,3,"1","2",220
"201800020901",18,11,10,"5","2",220
"201800020902",18,11,14,"3","2",220
"201800020903",18,11,19,"1","1",220
"201800020904",18,11,21,"2","1",220
"201800020905",18,11,22,"1","2",220
"201800020906",18,11,23,"4","2",220
"201800020907",18,11,26,"2","1",220
"201800020908",18,11,30,"1","2",220
"201800020909",18,12,5,"2","2",220
"201800020910",18,12,10,"3","2",220
"201800020911",18,12,14,"5","2",220
"201800020912",18,12,13,"3","2",220
"201800020913",18,12,20,"3","2",220
"201800020914",18,12,11,"2","1",220
"201800020915",18,12,21,"5","1",220
"201800020916",18,12,28,"5","2",220
"201800020917",18,3,14,"1","2",230
"201800020918",18,6,12,"1","2",230
"201800020919",18,8,8,"5","2",230
"201800020920",18,9,7,"5","2",230
"201800020921",18,9,26,"1","2",230
"201800020922",18,12,20,"3","2",230
"201800020923",18,1,24,"5","2",240
"201800020924",18,2,2,"5","2",240
"201800020925",18,4,18,"1","2",240
"201800020926",18,6,1,"1","2",240
"201800020927",18,6,7,"5","2",240
"201800020928",18,6,13,"1","2",240
"201800020929",18,1,19,"1","2",240
"201800020930",18,3,3,"1","2",240
"201800020931",18,3,26,"3","1",240
"201800020932",18,6,2,"5","2",240
"201800020933",18,6,9,"1","2",240
"201800020934",18,6,29,"2","2",240
"201800020935",18,7,7,"1","2",240
"201800020936",18,7,27,"1","2",240
"201800020937",18,7,31,"1","2",240
"201800020938",18,8,16,"1","2",240
"201800020939",18,9,13,"1","1",240
"201800020940",18,9,11,"1","2",240
"201800020941",18,9,17,"1","2",240
"201800020942",18,10,10,"2","2",240
"201800020943",18,10,23,"1","2",240
"201800020944",18,11,7,"3","2",240
"201800020945",18,11,15,"2","2",240
"201800020946",18,11,26,"5","2",240
"201800020947",18,1,6,"1","2",250
"201800020948",18,1,18,"1","2",250
"201800020949",18,1,20,"5","2",250
"201800020950",18,1,20,"1","2",250
"201800020951",18,1,25,"5","2",250
"201800020952",18,1,27,"5","2",250
"201800020953",18,1,28,"2","2",250
"201800020954",18,2,3,"5","2",250
"201800020955",18,2,8,"1","2",250
"201800020956",18,2,13,"5","2",250
"201800020957",18,2,21,"3","2",250
"201800020958",18,2,25,"5","2",250
"201800020959",18,2,27,"3","2",250
"201800020960",18,3,12,"5","2",250
"201800020961",18,3,13,"5","2",250
"201800020962",18,3,21,"1","2",250
"201800020963",18,3,29,"1","2",250
"201800020964",18,3,30,"1","2",250
"201800020965",18,3,30,"1","2",250
"201800020966",18,3,30,"5","2",250
"201800020967",18,4,4,"2","2",250
"201800020968",18,4,7,"1","2",250
"201800020969",18,4,9,"1","2",250
"201800020970",18,4,9,"1","2",250
"201800020971",18,4,9,"1","2",250
"201800020972",18,4,12,"2","2",250
"201800020973",18,4,12,"1","2",250
"201800020974",18,4,12,"2","2",250
"201800020975",18,4,13,"1","2",250
"201800020976",18,4,15,"5","2",250
"201800020977",18,4,17,"1","2",250
"201800020978",18,4,18,"1","2",250
"201800020979",18,4,19,"1","2",250
"201800020980",18,4,24,"1","2",250
"201800020981",18,4,26,"1","2",250
"201800020982",18,4,26,"5","2",250
"201800020983",18,4,30,"1","2",250
"201800020984",18,5,6,"1","2",250
"201800020985",18,5,6,"5","2",250
"201800020986",18,5,11,"1","2",250
"201800020987",18,5,14,"1","2",250
"201800020988",18,5,14,"5","2",250
"201800020989",18,5,16,"1","2",250
"201800020990",18,5,17,"1","2",250
"201800020991",18,5,19,"5","2",250
"201800020992",18,5,21,"1","2",250
"201800020993",18,5,22,"1","2",250
"201800020994",18,5,21,"1","2",250
"201800020995",18,5,24,"1","2",250
"201800020996",18,5,25,"1","2",250
"201800020997",18,6,8,"1","2",250
"201800020998",18,6,8,"1","2",250
"201800020999",18,6,10,"1","2",250
"201800021000",18,6,12,"1","2",250
"201800021001",18,6,11,"1","2",250
"201800021002",18,6,15,"1","1",250
"201800021003",18,6,16,"1","2",250
"201800021004",18,6,16,"1","2",250
"201800021005",18,6,16,"1","2",250
"201800021006",18,6,18,"1","2",250
"201800021007",18,6,19,"1","2",250
"201800021008",18,6,20,"1","2",250
"201800021009",18,6,21,"1","2",250
"201800021010",18,6,22,"1","2",250
"201800021011",18,6,26,"1","2",250
"201800021012",18,6,29,"1","2",250
"201800021013",18,6,30,"1","2",250
"201800021014",18,7,2,"1","2",250
"201800021015",18,7,3,"1","2",250
"201800021016",18,7,10,"1","2",250
"201800021017",18,7,10,"1","2",250
"201800021018",18,7,13,"5","2",250
"201800021019",18,7,17,"1","2",250
"201800021020",18,7,18,"1","2",250
"201800021021",18,7,18,"1","2",250
"201800021022",18,7,19,"1","2",250
"201800021023",18,7,26,"4","2",250
"201800021024",18,7,30,"1","2",250
"201800021025",18,8,1,"1","2",250
"201800021026",18,7,30,"2","1",250
"201800021027",18,8,4,"1","2",250
"201800021028",18,8,16,"5","2",250
"201800021029",18,8,17,"1","2",250
"201800021030",18,8,17,"3","2",250
"201800021031",18,8,25,"1","2",250
"201800021032",18,8,25,"1","2",250
"201800021033",18,8,28,"1","2",250
"201800021034",18,8,30,"1","2",250
"201800021035",18,8,31,"1","1",250
"201800021036",18,9,2,"5","2",250
"201800021037",18,9,5,"1","2",250
"201800021038",18,9,7,"1","2",250
"201800021039",18,9,19,"1","2",250
"201800021040",18,9,25,"1","2",250
"201800021041",18,9,25,"1","2",250
"201800021042",18,10,4,"1","2",250
"201800021043",18,10,10,"1","1",250
"201800021044",18,10,8,"1","2",250
"201800021045",18,10,13,"1","2",250
"201800021046",18,10,14,"1","2",250
"201800021047",18,10,18,"1","2",250
"201800021048",18,10,18,"1","2",250
"201800021049",18,10,29,"5","2",250
"201800021050",18,10,30,"2","1",250
"201800021051",18,10,31,"3","2",250
"201800021052",18,11,8,"1","2",250
"201800021053",18,11,16,"5","2",250
"201800021054",18,11,17,"1","1",250
"201800021055",18,11,23,"1","2",250
"201800021056",18,11,27,"5","2",250
"201800021057",18,11,30,"1","2",250
"201800021058",18,12,5,"5","2",250
"201800021059",18,12,6,"1","1",250
"201800021060",18,12,10,"5","2",250
"201800021061",18,12,18,"1","2",250
"201800021062",18,12,19,"1","1",250
"201800021063",18,12,21,"5","2",250
"201800021064",18,12,21,"5","2",250
"201800021065",18,12,28,"5","2",250
"201800021066",18,12,29,"3","1",250
"201800021067",18,1,31,"1","2",250
"201800021068",18,2,6,"3","1",700
"201800021069",18,2,23,"1","2",250
"201800021070",18,3,11,"1","2",250
"201800021071",18,3,15,"5","2",250
"201800021072",18,3,10,"1","2",700
"201800021073",18,3,24,"1","2",250
"201800021074",18,3,22,"1","2",250
"201800021075",18,3,30,"4","2",250
"201800021076",18,4,12,"1","2",250
"201800021077",18,4,14,"1","2",250
"201800021078",18,4,26,"1","2",250
"201800021079",18,4,23,"1","2",250
"201800021080",18,5,22,"1","2",250
"201800021081",18,6,15,"1","2",250
"201800021082",18,6,28,"1","2",250
"201800021083",18,7,22,"1","2",250
"201800021084",18,8,24,"5","2",250
"201800021085",18,9,22,"1","2",250
"201800021086",18,10,11,"1","1",700
"201800021087",18,10,15,"1","2",250
"201800021088",18,12,20,"1","2",250
"201800021089",18,1,12,"1","2",250
"201800021090",18,1,20,"5","2",250
"201800021091",18,2,3,"1","2",250
"201800021092",18,3,2,"1","2",250
"201800021093",18,3,16,"5","2",250
"201800021094",18,4,5,"5","2",250
"201800021095",18,4,6,"2","2",250
"201800021096",18,4,8,"1","2",250
"201800021097",18,4,20,"1","2",250
"201800021098",18,4,21,"1","2",250
"201800021099",18,5,3,"5","2",250
"201800021100",18,5,29,"1","2",250
"201800021101",18,5,30,"1","1",250
"201800021102",18,6,2,"1","2",250
"201800021103",18,6,25,"1","1",250
"201800021104",18,6,29,"1","2",250
"201800021105",18,7,1,"5","2",250
"201800021106",18,7,1,"1","1",250
"201800021107",18,7,12,"1","2",250
"201800021108",18,7,16,"1","2",250
"201800021109",18,7,20,"1","1",250
"201800021110",18,8,6,"1","2",250
"201800021111",18,8,19,"1","2",250
"201800021112",18,9,16,"1","1",250
"201800021113",18,9,30,"1","1",250
"201800021114",18,10,3,"1","2",250
"201800021115",18,10,6,"1","2",250
"201800021116",18,10,11,"1","2",250
"201800021117",18,10,12,"1","2",250
"201800021118",18,10,14,"1","2",250
"201800021119",18,10,19,"1","1",250
"201800021120",18,10,25,"1","2",250
"201800021121",18,10,27,"1","2",250
"201800021122",18,11,12,"1","2",250
"201800021123",18,11,23,"5","2",250
"201800021124",18,11,26,"5","2",250
"201800021125",18,11,28,"5","2",250
"201800021126",18,11,30,"1","2",250
"201800021127",18,12,3,"5","2",250
"201800021128",18,1,6,"3","2",260
"201800021129",18,1,23,"1","1",260
"201800021130",18,4,6,"1","1",260
"201800021131",18,4,8,"3","1",260
"201800021132",18,5,24,"1","2",260
"201800021133",18,6,1,"2","1",260
"201800021134",18,6,28,"1","2",260
"201800021135",18,8,19,"1","2",260
"201800021136",18,9,2,"1","2",260
"201800021137",18,11,30,"1","2",260
"201800021138",18,12,18,"3","1",260
"201800021139",18,12,22,"2","2",260
"201800021140",18,3,13,"1","1",840
"201800021141",18,3,28,"1","1",840
"201800021142",18,4,14,"3","1",840
"201800021143",18,9,12,"3","1",840
"201800021144",18,9,30,"3","1",840
"201800021145",18,12,20,"3","1",840
"201800021146",18,6,7,"1","1",590
"201800021147",18,7,20,"1","1",590
"201800021148",18,8,29,"2","1",590
"201800021149",18,9,28,"1","2",590
"201800021150",18,10,12,"1","2",590
"201800021151",18,10,20,"5","2",590
"201800021152",18,12,16,"3","1",590
"201800021153",18,1,21,"1","2",790
"201800021154",18,2,17,"1","1",790
"201800021155",18,3,9,"1","1",790
"201800021156",18,4,16,"1","1",790
"201800021157",18,5,16,"1","1",790
"201800021158",18,6,5,"1","1",790
"201800021159",18,6,24,"1","1",790
"201800021160",18,8,31,"1","1",790
"201800021161",18,9,11,"1","2",790
"201800021162",18,9,12,"3","1",790
"201800021163",18,12,16,"1","2",790
"201800021164",18,12,21,"5","2",790
"201800021165",18,3,3,"3","1",620
"201800021166",18,3,5,"3","2",620
"201800021167",18,4,14,"1","1",620
"201800021168",18,4,15,"1","2",620
"201800021169",18,5,28,"1","1",620
"201800021170",18,6,26,"1","1",620
"201800021171",18,7,8,"1","1",620
"201800021172",18,7,27,"2","2",620
"201800021173",18,8,12,"3","2",620
"201800021174",18,9,22,"3","2",620
"201800021175",18,9,30,"3","1",620
"201800021176",18,10,13,"1","2",620
"201800021177",18,11,1,"1","2",620
"201800021178",18,12,3,"5","2",620
"201800021179",18,12,11,"3","1",620
"201800021180",18,12,11,"1","2",620
"201800021181",18,12,28,"1","1",620
"201800021182",18,2,7,"1","2",590
"201800021183",18,3,8,"3","1",590
"201800021184",18,4,6,"1","2",590
"201800021185",18,4,13,"5","1",590
"201800021186",18,6,22,"1","1",590
"201800021187",18,7,11,"1","1",590
"201800021188",18,10,4,"1","2",590
"201800021189",18,10,27,"1","2",590
"201800021190",18,12,3,"5","2",590
"201800021191",18,12,4,"3","1",590
"201800021192",18,1,12,"1","2",10
"201800021193",18,6,15,"2","2",10
"201800021194",18,6,20,"1","2",10
"201800021195",18,6,21,"5","2",10
"201800021196",18,9,20,"1","2",10
"201800021197",18,10,17,"1","2",10
"201800021198",18,10,29,"1","1",10
"201800021199",18,11,8,"2","1",10
"201800021200",18,1,16,"1","2",10
"201800021201",18,9,6,"3","1",10
"201800021202",18,1,6,"1","2",830
"201800021203",18,1,22,"1","2",830
"201800021204",18,3,9,"1","1",830
"201800021205",18,3,15,"1","1",830
"201800021206",18,3,23,"1","1",830
"201800021207",18,4,7,"1","1",830
"201800021208",18,5,19,"1","1",830
"201800021209",18,6,13,"1","2",830
"201800021210",18,6,21,"1","1",830
"201800021211",18,6,21,"1","2",830
"201800021212",18,6,29,"1","1",830
"201800021213",18,7,31,"3","1",830
"201800021214",18,8,23,"1","1",830
"201800021215",18,9,7,"3","1",830
"201800021216",18,12,3,"1","1",830
"201800021217",18,12,6,"1","1",830
"201800021218",18,3,25,"1","1",540
"201800021219",18,9,2,"1","1",540
"201800021220",18,9,6,"1","1",540
"201800021221",18,9,10,"1","1",540
"201800021222",18,1,17,"5","2",260
"201800021223",18,10,5,"1","2",260
"201800021224",18,1,26,"1","2",260
"201800021225",18,10,24,"1","2",260
"201800021226",18,2,2,"1","1",260
"201800021227",18,2,3,"1","2",260
"201800021228",18,2,12,"5","2",260
"201800021229",18,2,7,"1","2",260
"201800021230",18,2,19,"1","2",260
"201800021231",18,3,6,"5","2",260
"201800021232",18,3,9,"5","2",260
"201800021233",18,3,9,"3","2",260
"201800021234",18,3,29,"1","2",260
"201800021235",18,3,30,"1","2",260
"201800021236",18,4,14,"1","1",260
"201800021237",18,5,16,"1","1",260
"201800021238",18,6,10,"2","2",260
"201800021239",18,7,18,"1","2",260
"201800021240",18,7,26,"1","2",260
